victim_name,group,sector,requested_sector,country,attack_date,discovered,website,source_url,description,raw_record
NEW JERSEY CPA,ransomhouse,Financial Services,Financial Services,US,2025-02-17 00:00:00.000000,2025-03-27 15:08:55.222545,njcpa.org,http://zohlm7ahjwegcedoz7lrdrti7bvpofymcayotp744qhx6gjmxbuo2yid.onion/r/6dee5a66ae63de29f52326b71c9f3a42421d7a2d,"The New Jersey Society of Certified Public Accountants offers a range of services aimed at supporting accountants and accounting professionals. Their programs include membership benefits, continuing professional education (CPE), career development resources, and networking opportunities. They cater to a diverse membership base, including students, early career professionals, managers, and accounting educators. The organization also provides guidance on CPA licensing and maintains resources for legislative advocacy in the profession.","{""activity"": ""Financial Services"", ""attackdate"": ""2025-02-17 00:00:00.000000"", ""country"": ""US"", ""description"": ""The New Jersey Society of Certified Public Accountants offers a range of services aimed at supporting accountants and accounting professionals. Their programs include membership benefits, continuing professional education (CPE), career development resources, and networking opportunities. They cater to a diverse membership base, including students, early career professionals, managers, and accounting educators. The organization also provides guidance on CPA licensing and maintains resources for legislative advocacy in the profession."", ""discovered"": ""2025-03-27 15:08:55.222545"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""ransomhouse"", ""id"": ""TkVXIEpFUlNFWSBDUEFAcmFuc29taG91c2U="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {""Azorult"": 4, ""Lumma"": 12, ""Raccoon"": 4, ""RedLine"": 10, ""UNKNOWN"": 2, ""Vidar"": 2}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-27 15:07:32"", ""users"": 26, ""users_url"": 9}, ""permalink"": ""https://www.ransomware.live/id/TkVXIEpFUlNFWSBDUEFAcmFuc29taG91c2U="", ""post_url"": ""http://zohlm7ahjwegcedoz7lrdrti7bvpofymcayotp744qhx6gjmxbuo2yid.onion/r/6dee5a66ae63de29f52326b71c9f3a42421d7a2d"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/6d339c6e82cfe86e694dcc3e16e28f93.png"", ""victim"": ""NEW JERSEY CPA"", ""website"": ""njcpa.org""}"
"Andrew Davidson & Co., Inc.",frag,Financial Services,Financial Services,US,2024-11-14 00:00:00.000000,2025-03-24 19:24:53.885347,ad-co.com,,"Financial Services

Andrew Davidson & Co., Inc. is a leading provider of risk analytics and consulting to the mortgage-backed securities (MBS) and asset-backed securities (ABS) industry.

Our team was successful in extracting the following documents:

Contact details of customers and employees

Financial statements of the company

Insurance certificates","{""activity"": ""Financial Services"", ""attackdate"": ""2024-11-14 00:00:00.000000"", ""country"": ""US"", ""description"": ""Financial Services\n\nAndrew Davidson & Co., Inc. is a leading provider of risk analytics and consulting to the mortgage-backed securities (MBS) and asset-backed securities (ABS) industry.\n\nOur team was successful in extracting the following documents:\n\nContact details of customers and employees\n\nFinancial statements of the company\n\nInsurance certificates"", ""discovered"": ""2025-03-24 19:24:53.885347"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""frag"", ""id"": ""QW5kcmV3IERhdmlkc29uICYgQ28uLCBJbmMuQGZyYWc="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {""RedLine"": 2}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-24 19:27:13"", ""users"": 1, ""users_url"": 1}, ""modifications"": [{""date"": ""2025-04-09 20:55:37.737543"", ""description"": ""Update published""}], ""permalink"": ""https://www.ransomware.live/id/QW5kcmV3IERhdmlkc29uICYgQ28uLCBJbmMuQGZyYWc="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Andrew Davidson & Co., Inc."", ""website"": ""ad-co.com""}"
Bunting Capital Management Inc,frag,Financial Services,Financial Services,US,2025-02-28 12:37:07.345000,2025-03-24 19:24:46.186652,,,"Finance

Bunting Capital Management, located in Virginia Beach, is a team of financial advisors at Wealthway Financial Advisors who specialize in helping clients determine if they have enough resources and feel secure in their investment choices.

Our team was successful in extracting the following documents:

Corporate internal documents and agreements

Employees medical documents

Financial statements of the company

Contact details of customers and employees","{""activity"": ""Financial Services"", ""attackdate"": ""2025-02-28 12:37:07.345000"", ""country"": ""US"", ""description"": ""Finance\n\nBunting Capital Management, located in Virginia Beach, is a team of financial advisors at Wealthway Financial Advisors who specialize in helping clients determine if they have enough resources and feel secure in their investment choices.\n\nOur team was successful in extracting the following documents:\n\nCorporate internal documents and agreements\n\nEmployees medical documents\n\nFinancial statements of the company\n\nContact details of customers and employees"", ""discovered"": ""2025-03-24 19:24:46.186652"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""frag"", ""id"": ""QnVudGluZyBDYXBpdGFsIE1hbmFnZW1lbnQgSW5jQGZyYWc="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/QnVudGluZyBDYXBpdGFsIE1hbmFnZW1lbnQgSW5jQGZyYWc="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Bunting Capital Management Inc"", ""website"": """"}"
Maine Highlands Federal Credit Union,frag,Financial Services,Financial Services,US,2024-10-23 00:00:00.000000,2025-03-24 19:24:13.814101,mhfcu.com,,"[redacted]Our team was successful in extracting the following documents:

Financial statements of the company

Employees medical insurance documents

Corporate internal documents and agreements","{""activity"": ""Financial Services"", ""attackdate"": ""2024-10-23 00:00:00.000000"", ""country"": ""US"", ""description"": ""[redacted]Our team was successful in extracting the following documents:\n\nFinancial statements of the company\n\nEmployees medical insurance documents\n\nCorporate internal documents and agreements"", ""discovered"": ""2025-03-24 19:24:13.814101"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""frag"", ""id"": ""TWFpbmUgSGlnaGxhbmRzIEZlZGVyYWwgQ3JlZGl0IFVuaW9uQGZyYWc="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-24 19:32:43"", ""users"": 0, ""users_url"": 0}, ""modifications"": [{""date"": ""2025-06-02 09:45:48.314555"", ""description"": ""Update published""}], ""permalink"": ""https://www.ransomware.live/id/TWFpbmUgSGlnaGxhbmRzIEZlZGVyYWwgQ3JlZGl0IFVuaW9uQGZyYWc="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Maine Highlands Federal Credit Union"", ""website"": ""mhfcu.com""}"
"Red Credit solution, LLC",frag,Financial Services,Financial Services,US,2024-10-15 00:00:00.000000,2025-03-24 19:24:10.164150,redcreditsolutions.com,,"Business Services

Red Credit Solutions is a debt collection and purchasing agency located in Bellevue Nebraska, servicing Iowa and Nebraska.

Our team was successful in extracting the following documents:

Employee and clients social security numbers

Driving licenses

Financial statements of the company

Customer credit documents

Contact information of clients and employees

Corporate internal documents and agreements","{""activity"": ""Financial Services"", ""attackdate"": ""2024-10-15 00:00:00.000000"", ""country"": ""US"", ""description"": ""Business Services\n\nRed Credit Solutions is a debt collection and purchasing agency located in Bellevue Nebraska, servicing Iowa and Nebraska.\n\nOur team was successful in extracting the following documents:\n\nEmployee and clients social security numbers\n\nDriving licenses\n\nFinancial statements of the company\n\nCustomer credit documents\n\nContact information of clients and employees\n\nCorporate internal documents and agreements"", ""discovered"": ""2025-03-24 19:24:10.164150"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""frag"", ""id"": ""UmVkIENyZWRpdCBzb2x1dGlvbiwgTExDQGZyYWc="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-24 19:33:09"", ""users"": 0, ""users_url"": 0}, ""modifications"": [{""date"": ""2025-04-09 20:55:37.627379"", ""description"": ""Update published""}], ""permalink"": ""https://www.ransomware.live/id/UmVkIENyZWRpdCBzb2x1dGlvbiwgTExDQGZyYWc="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Red Credit solution, LLC"", ""website"": ""redcreditsolutions.com""}"
Precision Accounting Intl,killsec,Financial Services,Financial Services,,2025-03-23 16:59:12.541340,2025-03-23 17:00:54.550305,cpapai.com,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=CIWSCO9aoCBcbTvzidlI3l1i,N/A,"{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-23 16:59:12.541340"", ""country"": """", ""description"": ""N/A"", ""discovered"": ""2025-03-23 17:00:54.550305"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""killsec"", ""id"": ""UHJlY2lzaW9uIEFjY291bnRpbmcgSW50bEBraWxsc2Vj"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {""RedLine"": 4}, ""thirdparties"": 2, ""thirdparties_domain"": 9, ""update"": ""2025-03-23 16:58:56"", ""users"": 2, ""users_url"": 2}, ""permalink"": ""https://www.ransomware.live/id/UHJlY2lzaW9uIEFjY291bnRpbmcgSW50bEBraWxsc2Vj"", ""post_url"": ""http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=CIWSCO9aoCBcbTvzidlI3l1i"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/af3171ba15a55f0c6b8554e3c85d3c6e.png"", ""victim"": ""Precision Accounting Intl"", ""website"": ""cpapai.com""}"
www.gestionquintessence.com,ransomhub,Financial Services,Financial Services,CA,2025-03-21 16:19:00.000000,2025-03-21 19:04:36.166927,gestionquintessence.com,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/ad075a4b-3a06-401a-9a51-a2fe46294ada/,"[AI generated] Gestion Quintessence is a financial management company based in Quebec, Canada. It ensures optimal management of your family, personal, and business wealth. They provide services such as financial planning, tax planning, investment strategies, risk management, etc. Their professionals are dedicated to offering comprehensive support for various financial needs.","{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-21 16:19:00.000000"", ""country"": ""CA"", ""description"": ""[AI generated] Gestion Quintessence is a financial management company based in Quebec, Canada. It ensures optimal management of your family, personal, and business wealth. They provide services such as financial planning, tax planning, investment strategies, risk management, etc. Their professionals are dedicated to offering comprehensive support for various financial needs."", ""discovered"": ""2025-03-21 19:04:36.166927"", ""duplicates"": [], ""extrainfos"": """", ""group"": ""ransomhub"", ""id"": ""d3d3Lmdlc3Rpb25xdWludGVzc2VuY2UuY29tQHJhbnNvbWh1Yg=="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-21 19:02:52"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/d3d3Lmdlc3Rpb25xdWludGVzc2VuY2UuY29tQHJhbnNvbWh1Yg=="", ""post_url"": ""http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/ad075a4b-3a06-401a-9a51-a2fe46294ada/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/c10201aefd0ba187b8f0266d8fe000d1.png"", ""victim"": ""www.gestionquintessence.com"", ""website"": ""gestionquintessence.com""}"
www.accessfinanceonline.com,ransomhub,Financial Services,Financial Services,US,2025-02-28 00:00:00.000000,2025-03-21 18:59:09.170501,accessfinanceonline.com,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/111192d5-95f1-40bd-948e-d5bb91180b8f/,[AI generated] N/A,"{""activity"": ""Financial Services"", ""attackdate"": ""2025-02-28 00:00:00.000000"", ""country"": ""US"", ""description"": ""[AI generated] N/A"", ""discovered"": ""2025-03-21 18:59:09.170501"", ""duplicates"": [], ""extrainfos"": """", ""group"": ""ransomhub"", ""id"": ""d3d3LmFjY2Vzc2ZpbmFuY2VvbmxpbmUuY29tQHJhbnNvbWh1Yg=="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {""Lumma"": 26, ""StealC"": 2}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-21 18:57:31"", ""users"": 14, ""users_url"": 3}, ""modifications"": [{""date"": ""2025-03-22 16:33:09.097519"", ""description"": ""Update published""}], ""permalink"": ""https://www.ransomware.live/id/d3d3LmFjY2Vzc2ZpbmFuY2VvbmxpbmUuY29tQHJhbnNvbWh1Yg=="", ""post_url"": ""http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/111192d5-95f1-40bd-948e-d5bb91180b8f/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/38ee149f48b422a2f5c048139ff1e861.png"", ""victim"": ""www.accessfinanceonline.com"", ""website"": ""accessfinanceonline.com""}"
Cayman National Bank,killsec,Financial Services,Financial Services,KY,2025-03-21 15:44:02.838794,2025-03-21 15:45:27.027235,caymannational.com,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=gCiAXzlog0OieRHNJmxy4V90,N/A,"{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-21 15:44:02.838794"", ""country"": ""KY"", ""description"": ""N/A"", ""discovered"": ""2025-03-21 15:45:27.027235"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""killsec"", ""id"": ""Q2F5bWFuIE5hdGlvbmFsIEJhbmtAa2lsbHNlYw=="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {""Lumma"": 22, ""Raccoon"": 14, ""RedLine"": 74, ""StealC"": 8, ""UNKNOWN"": 4, ""Vidar"": 2}, ""thirdparties"": 1, ""thirdparties_domain"": 1, ""update"": ""2025-03-21 15:43:46"", ""users"": 69, ""users_url"": 11}, ""permalink"": ""https://www.ransomware.live/id/Q2F5bWFuIE5hdGlvbmFsIEJhbmtAa2lsbHNlYw=="", ""post_url"": ""http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=gCiAXzlog0OieRHNJmxy4V90"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/cc029a621ae434bef0c6c388695144e6.png"", ""victim"": ""Cayman National Bank"", ""website"": ""caymannational.com""}"
Standard Capital Securities (Pvt) Backoffice - Pakistan Stock Market Data Vault,babuk2,Financial Services,Financial Services,PK,2025-03-21 01:21:43.515200,2025-03-21 01:22:50.633507,,http:/bxwu33iefqfc3rxigynn3ghvq4gdw3gxgxna5m4aa3o4vscdeeqhiqad.onion/blog/de0dc89e0f4664f6d02caa2089bc6175035d4fac821ea4afaf133681c2fc9ef9/,Standard Capital Securities (Pvt) Backoffice - Pakistan Stock Market Data Vault,"{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-21 01:21:43.515200"", ""country"": ""PK"", ""description"": ""Standard Capital Securities (Pvt) Backoffice - Pakistan Stock Market Data Vault"", ""discovered"": ""2025-03-21 01:22:50.633507"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""babuk2"", ""id"": ""U3RhbmRhcmQgQ2FwaXRhbCBTZWN1cml0aWVzIChQdnQpIEJhY2tvZmZpY2UgLSBQYWtpc3RhbiBTdG9jayBNYXJrZXQgRGF0YSBWYXVsdEBiYWJ1azI="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/U3RhbmRhcmQgQ2FwaXRhbCBTZWN1cml0aWVzIChQdnQpIEJhY2tvZmZpY2UgLSBQYWtpc3RhbiBTdG9jayBNYXJrZXQgRGF0YSBWYXVsdEBiYWJ1azI="", ""post_url"": ""http:/bxwu33iefqfc3rxigynn3ghvq4gdw3gxgxna5m4aa3o4vscdeeqhiqad.onion/blog/de0dc89e0f4664f6d02caa2089bc6175035d4fac821ea4afaf133681c2fc9ef9/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/2e154892f42e0bc570bb4b4efa44d0f2.png"", ""victim"": ""Standard Capital Securities (Pvt) Backoffice - Pakistan Stock Market Data Vault"", ""website"": """"}"
www.georgehay.co.uk,ransomhub,Financial Services,Financial Services,GB,2025-02-26 12:58:21.000000,2025-03-20 18:48:13.569186,georgehay.co.uk,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/6bfab967-9caf-4bba-afd4-262734c141f8/,"[AI generated] George Hay Chartered Accountants is a UK-based financial company providing comprehensive financial services including auditing, accounting, corporate taxation, and business consultancy. They cater to a mix of local, national and international clients across various sectors from multiple office locations in Biggleswade, Huntingdon and Letchworth Garden City.","{""activity"": ""Financial Services"", ""attackdate"": ""2025-02-26 12:58:21.000000"", ""country"": ""GB"", ""description"": ""[AI generated] George Hay Chartered Accountants is a UK-based financial company providing comprehensive financial services including auditing, accounting, corporate taxation, and business consultancy. They cater to a mix of local, national and international clients across various sectors from multiple office locations in Biggleswade, Huntingdon and Letchworth Garden City."", ""discovered"": ""2025-03-20 18:48:13.569186"", ""duplicates"": [], ""extrainfos"": """", ""group"": ""ransomhub"", ""id"": ""d3d3Lmdlb3JnZWhheS5jby51a0ByYW5zb21odWI="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-20 18:46:12"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/d3d3Lmdlb3JnZWhheS5jby51a0ByYW5zb21odWI="", ""post_url"": ""http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/6bfab967-9caf-4bba-afd4-262734c141f8/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/4881c8bb4a654f11fc178ef18919abde.png"", ""victim"": ""www.georgehay.co.uk"", ""website"": ""georgehay.co.uk""}"
Cargills Bank,hunters,Financial Services,Financial Services,lk,2025-03-20 12:24:56.000000,2025-03-20 12:27:35.101928,cargillsbank.com,https://hunters55rdxciehoqzwv7vgyv6nt37tbwax2reroyzxhou7my5ejyid.onion/companies/9192254142,Exfiltraded data : yes - Encrypted data : no,"{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-20 12:24:56.000000"", ""country"": ""lk"", ""description"": ""Exfiltraded data : yes - Encrypted data : no"", ""discovered"": ""2025-03-20 12:27:35.101928"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""hunters"", ""id"": ""Q2FyZ2lsbHMgQmFua0BodW50ZXJz"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {""Azorult"": 4, ""DarkCrystal"": 2, ""Ficker"": 1, ""Generic Stealer"": 273, ""Lumma"": 80, ""Mystic"": 4, ""Raccoon"": 31, ""RedLine"": 6199, ""StealC"": 13, ""UNKNOWN"": 91, ""Vidar"": 17}, ""thirdparties"": 9, ""thirdparties_domain"": 4, ""update"": ""2025-03-20 12:26:18"", ""users"": 6746, ""users_url"": 100}, ""permalink"": ""https://www.ransomware.live/id/Q2FyZ2lsbHMgQmFua0BodW50ZXJz"", ""post_url"": ""https://hunters55rdxciehoqzwv7vgyv6nt37tbwax2reroyzxhou7my5ejyid.onion/companies/9192254142"", ""press"": null, ""screenshot"": """", ""victim"": ""Cargills Bank"", ""website"": ""cargillsbank.com""}"
Wilson Re Limited,nightspire,Financial Services,Financial Services,TW,2025-03-12 00:00:00.000000,2025-03-16 07:57:27.995626,wilsonre.com.tw,,Wilson Re (Taiwan) Limited (Taiwan),"{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-12 00:00:00.000000"", ""country"": ""TW"", ""description"": ""Wilson Re (Taiwan) Limited (Taiwan)"", ""discovered"": ""2025-03-16 07:57:27.995626"", ""duplicates"": [], ""extrainfos"": {""data_size"": ""30 GB""}, ""group"": ""nightspire"", ""id"": ""V2lsc29uIFJlIExpbWl0ZWRAbmlnaHRzcGlyZQ=="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-16 07:57:08"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/V2lsc29uIFJlIExpbWl0ZWRAbmlnaHRzcGlyZQ=="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Wilson Re Limited"", ""website"": ""wilsonre.com.tw""}"
mdm-insurance.com,abyss,Financial Services,Financial Services,GB,2025-03-14 09:14:37.212436,2025-03-14 09:14:38.773857,mdm-insurance.com,,"MDM Insurance Services Inc. offers a wide range of insurance products and services, including auto, home, and life insurance.","{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-14 09:14:37.212436"", ""country"": ""GB"", ""description"": ""MDM Insurance Services Inc. offers a wide range of insurance products and services, including auto, home, and life insurance."", ""discovered"": ""2025-03-14 09:14:38.773857"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""abyss"", ""id"": ""bWRtLWluc3VyYW5jZS5jb21AYWJ5c3M="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {""Azorult"": 6, ""Lumma"": 22, ""Raccoon"": 14, ""RedLine"": 18, ""StealC"": 2, ""Vidar"": 4}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-14 09:14:21"", ""users"": 43, ""users_url"": 13}, ""permalink"": ""https://www.ransomware.live/id/bWRtLWluc3VyYW5jZS5jb21AYWJ5c3M="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""mdm-insurance.com"", ""website"": ""mdm-insurance.com""}"
Ascoma Group,akira,Financial Services,Financial Services,MC,2025-03-12 00:00:00.000000,2025-03-13 00:49:42.133728,ascoma.com,,"ASCOMA has two cross-functional divisions: ASCOMA International, 
a coordination center for international operations, and ASCOMA He
alth/PACTILIS, the Group’s competence center for health insurance
and healthcare cost management, and more broadly for personal in
surance.

We are ready to upload more than 12 GB of essential corporate doc
uments such as: contact numbers and e-mail addresses of employees
and customers, internal correspondences, passports and other emp
loyee and customer documents, etc
","{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-12 00:00:00.000000"", ""country"": ""MC"", ""description"": ""ASCOMA has two cross-functional divisions: ASCOMA International, \na coordination center for international operations, and ASCOMA He\nalth/PACTILIS, the Group’s competence center for health insurance\nand healthcare cost management, and more broadly for personal in\nsurance.\n\nWe are ready to upload more than 12 GB of essential corporate doc\numents such as: contact numbers and e-mail addresses of employees\nand customers, internal correspondences, passports and other emp\nloyee and customer documents, etc\n"", ""discovered"": ""2025-03-13 00:49:42.133728"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""akira"", ""id"": ""QXNjb21hIEdyb3VwQGFraXJh"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {""Lumma"": 46, ""Raccoon"": 12, ""RedLine"": 44, ""StealC"": 18, ""Vidar"": 6}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-13 11:44:57"", ""users"": 75, ""users_url"": 13}, ""permalink"": ""https://www.ransomware.live/id/QXNjb21hIEdyb3VwQGFraXJh"", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Ascoma Group"", ""website"": ""ascoma.com""}"
hitekgroup.in india Finance,babuk2,Financial Services,Financial Services,IN,2025-03-12 14:21:53.398955,2025-03-12 14:23:00.536047,hitekgroup.in,http:/bxwu33iefqfc3rxigynn3ghvq4gdw3gxgxna5m4aa3o4vscdeeqhiqad.onion/blog/1c48e1797ee85061116a99218394864a578a742c61184b9c0562ce5f65f96283/,hitekgroup.in india Finance,"{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-12 14:21:53.398955"", ""country"": ""IN"", ""description"": ""hitekgroup.in india Finance"", ""discovered"": ""2025-03-12 14:23:00.536047"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""babuk2"", ""id"": ""aGl0ZWtncm91cC5pbiBpbmRpYSBGaW5hbmNlQGJhYnVrMg=="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/aGl0ZWtncm91cC5pbiBpbmRpYSBGaW5hbmNlQGJhYnVrMg=="", ""post_url"": ""http:/bxwu33iefqfc3rxigynn3ghvq4gdw3gxgxna5m4aa3o4vscdeeqhiqad.onion/blog/1c48e1797ee85061116a99218394864a578a742c61184b9c0562ce5f65f96283/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/9f5a32ad25dbb6e5a55322bbaa360694.png"", ""victim"": ""hitekgroup.in india Finance"", ""website"": ""hitekgroup.in""}"
Indastrial Acceptance Corporation,akira,Financial Services,Financial Services,US,2025-02-27 00:00:00.000000,2025-03-12 14:18:25.598922,iaccredit.com,,"IAC offers consumer financing to both the Retail and Direct Sales
market.

We are ready to upload more than 60 GB of essential corporate doc
uments such as: financial data (audits, payment details, reports)
, health condition certificates, inside correspondences, etc.
","{""activity"": ""Financial Services"", ""attackdate"": ""2025-02-27 00:00:00.000000"", ""country"": ""US"", ""description"": ""IAC offers consumer financing to both the Retail and Direct Sales\nmarket.\n\nWe are ready to upload more than 60 GB of essential corporate doc\numents such as: financial data (audits, payment details, reports)\n, health condition certificates, inside correspondences, etc.\n"", ""discovered"": ""2025-03-12 14:18:25.598922"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""akira"", ""id"": ""SW5kYXN0cmlhbCBBY2NlcHRhbmNlIENvcnBvcmF0aW9uQGFraXJh"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {""Azorult"": 4, ""Raccoon"": 2, ""RedLine"": 6, ""UNKNOWN"": 2}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-13 11:48:52"", ""users"": 13, ""users_url"": 3}, ""modifications"": [{""date"": ""2025-05-15 18:44:26.744607"", ""description"": ""Update published""}], ""permalink"": ""https://www.ransomware.live/id/SW5kYXN0cmlhbCBBY2NlcHRhbmNlIENvcnBvcmF0aW9uQGFraXJh"", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Indastrial Acceptance Corporation"", ""website"": ""iaccredit.com""}"
Skyward Specialty Insurance,killsec,Financial Services,Financial Services,US,2025-03-11 22:02:29.898525,2025-03-11 22:03:46.868972,skywardinsurance.com,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=hAPBaNjHA8VzvyUK4eCIcUWE,N/A,"{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-11 22:02:29.898525"", ""country"": ""US"", ""description"": ""N/A"", ""discovered"": ""2025-03-11 22:03:46.868972"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""killsec"", ""id"": ""U2t5d2FyZCBTcGVjaWFsdHkgSW5zdXJhbmNlQGtpbGxzZWM="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-11 22:02:11"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/U2t5d2FyZCBTcGVjaWFsdHkgSW5zdXJhbmNlQGtpbGxzZWM="", ""post_url"": ""http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=hAPBaNjHA8VzvyUK4eCIcUWE"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/8309712d57576930197435c5f2f0497c.png"", ""victim"": ""Skyward Specialty Insurance"", ""website"": ""skywardinsurance.com""}"
