phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,banking_match_source,banking_match_term
9096830,https://remit-notification.s3.us-east-2.amazonaws.com/convax.html,http://www.phishtank.com/phish_detail.php?phish_id=9096830,2025-05-12T21:43:26+00:00,yes,2025-05-12T22:52:09+00:00,yes,Wells Fargo,target_exact,wells fargo
9096089,https://aarowingclub.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9096089,2025-05-12T08:00:39+00:00,yes,2025-05-12T08:03:35+00:00,yes,Other,url_keyword,ing
9095888,https://magentamailposteingang.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9095888,2025-05-12T07:09:30+00:00,yes,2025-05-12T07:12:59+00:00,yes,Other,url_keyword,ing
9093250,https://shentelnetsing.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9093250,2025-05-09T21:36:30+00:00,yes,2025-05-09T21:52:15+00:00,yes,Other,url_keyword,ing
9092879,https://www.bing.com/ck/a?!&&p=7be79c1fbdec015a4534307a4e14d4a79121b765f715e7e40ec1b1482d420d7aJmltdHM9MTc0NjQ4OTYwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9jb25mZi5vcmcvZm9udHMvZm9udC1hd2Vzb21lLXY2LTEtMC8&ntb=1,http://www.phishtank.com/phish_detail.php?phish_id=9092879,2025-05-09T13:40:08+00:00,yes,2025-05-09T16:03:20+00:00,yes,Internal Revenue Service,url_keyword,ing
9092431,https://withoutwarning4.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9092431,2025-05-08T23:37:44+00:00,yes,2025-05-08T23:42:01+00:00,yes,Other,url_keyword,ing
9091759,https://sites.google.com/view/mailnewverificatingservice/home,http://www.phishtank.com/phish_detail.php?phish_id=9091759,2025-05-08T05:31:18+00:00,yes,2025-05-08T05:32:15+00:00,yes,Other,url_keyword,ing
9091599,https://sites.google.com/l0gin-microsoftwebonlne.app/8965767?usp=sharing,http://www.phishtank.com/phish_detail.php?phish_id=9091599,2025-05-07T23:58:23+00:00,yes,2025-05-08T00:03:21+00:00,yes,Other,url_keyword,ing
9091561,https://docs.google.com/drawings/d/1s0ICISnDi_K98annOIhDoOzk4toB8WSeraYw_DmWwUI/edit,http://www.phishtank.com/phish_detail.php?phish_id=9091561,2025-05-07T23:49:12+00:00,yes,2025-05-08T00:03:21+00:00,yes,Other,url_keyword,ing
9091560,https://docs.google.com/drawings/d/1bFRgBakhSDtap7OWJQVGEJVALpzx7pkswBJlKmbcHWU/edit,http://www.phishtank.com/phish_detail.php?phish_id=9091560,2025-05-07T23:48:58+00:00,yes,2025-05-08T00:03:21+00:00,yes,Other,url_keyword,ing
9091425,https://pantherafinancial.com/KKKKKK/5.html,http://www.phishtank.com/phish_detail.php?phish_id=9091425,2025-05-07T23:19:28+00:00,yes,2025-05-07T23:21:59+00:00,yes,Other,url_keyword,financial
9090923,https://docs.google.com/drawings/d/12kuDQUH56xDH4YQaCpvbJje-x_yGOfuvYarJYx68Lg0/edit,http://www.phishtank.com/phish_detail.php?phish_id=9090923,2025-05-07T20:42:09+00:00,yes,2025-05-07T20:51:57+00:00,yes,Other,url_keyword,ing
9089953,https://t.co/zDCJM5ikZj,http://www.phishtank.com/phish_detail.php?phish_id=9089953,2025-05-07T16:04:37+00:00,yes,2025-05-08T00:31:53+00:00,yes,JPMorgan Chase and Co.,target_exact,jpmorgan chase and co.
9089557,https://y-e-t-t-e-l.magalatowing.co.za/hu/,http://www.phishtank.com/phish_detail.php?phish_id=9089557,2025-05-07T05:38:12+00:00,yes,2025-05-07T05:41:39+00:00,yes,Other,url_keyword,ing
9089409,https://1bankofbluegrass5.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9089409,2025-05-07T01:10:26+00:00,yes,2025-05-07T01:22:09+00:00,yes,Other,url_keyword,bank
9089397,https://connectingwebmail.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9089397,2025-05-07T01:07:48+00:00,yes,2025-05-07T01:12:10+00:00,yes,Other,url_keyword,ing
9089395,https://gmxupdatingservices.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9089395,2025-05-07T01:07:09+00:00,yes,2025-05-07T01:12:10+00:00,yes,Other,url_keyword,ing
9089383,https://savingsnorway33secured.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9089383,2025-05-07T01:04:08+00:00,yes,2025-05-07T01:12:10+00:00,yes,Other,url_keyword,ing
9088158,https://docs.google.com/drawings/d/1bUWN4W1MsOzJQYa4XpqXZoTjsN1t4E13_dKKSfAfTg4/edit,http://www.phishtank.com/phish_detail.php?phish_id=9088158,2025-05-06T04:16:09+00:00,yes,2025-05-06T04:32:22+00:00,yes,Other,url_keyword,ing
9088157,https://docs.google.com/drawings/d/1_KIJBm0wyUAzvFYtlHEZmEGmwwzN5joObX_NELA2v2M/edit,http://www.phishtank.com/phish_detail.php?phish_id=9088157,2025-05-06T04:15:56+00:00,yes,2025-05-06T04:32:22+00:00,yes,Other,url_keyword,ing
9088136,https://docs.google.com/drawings/d/1zq_iRlgZdUzC2rFEhkcbxRhWm2uHQiWj1R7PGTkBgEo/edit,http://www.phishtank.com/phish_detail.php?phish_id=9088136,2025-05-06T04:11:13+00:00,yes,2025-05-06T04:21:53+00:00,yes,Other,url_keyword,ing
9087888,https://themessagingcompanywebmail.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9087888,2025-05-05T23:44:37+00:00,yes,2025-05-05T23:51:49+00:00,yes,Other,url_keyword,ing
9087881,https://ingrammguxkqh.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=9087881,2025-05-05T23:43:27+00:00,yes,2025-05-05T23:51:49+00:00,yes,Other,url_keyword,ing
9086532,https://talktalkmillinglogs.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9086532,2025-05-03T22:35:15+00:00,yes,2025-05-03T22:41:36+00:00,yes,Other,url_keyword,ing
9086354,https://pro.relayto.com/khaled-gamal-rizk/secure-document-sharing-notification-irdzt6q108d0v,http://www.phishtank.com/phish_detail.php?phish_id=9086354,2025-05-03T20:28:40+00:00,yes,2025-05-03T20:32:10+00:00,yes,Other,url_keyword,ing
9085970,https://docs.google.com/drawings/d/1myFgIJFmI8ZsfIVMEBdmEHj28mwcocHR2OBdTNj4h10/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085970,2025-05-03T18:09:17+00:00,yes,2025-05-03T18:11:44+00:00,yes,Other,url_keyword,ing
9085969,https://docs.google.com/drawings/d/1FkQNLhCbbEjQS7bzsZHqztPGCbTEOwRE_p3zucp379M/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085969,2025-05-03T18:09:03+00:00,yes,2025-05-03T18:11:44+00:00,yes,Other,url_keyword,ing
9085967,https://docs.google.com/drawings/d/18DONMO2u1qpb7VlexQsgBxlTTLVWuZ7thSaDt2GZpI4/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085967,2025-05-03T18:08:33+00:00,yes,2025-05-03T18:11:44+00:00,yes,Other,url_keyword,ing
9085947,https://docs.google.com/drawings/d/1V5IdBMAhsNqkpRGrontWWNsLV39W0Js0uwMuPvwaU3Q/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085947,2025-05-03T18:03:38+00:00,yes,2025-05-03T18:11:44+00:00,yes,Other,url_keyword,ing
9085946,https://docs.google.com/drawings/d/1YcRHjRHwJKfrenIPmp4CPdTL7fq8TcrokZJ2gUbv-GY/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085946,2025-05-03T18:03:17+00:00,yes,2025-05-03T18:11:44+00:00,yes,Other,url_keyword,ing
9085945,https://docs.google.com/drawings/d/1_kVQknf-wTTmcxJ18QE3vhZU0Q3e-ELm_2Wp_ldpHS4/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085945,2025-05-03T18:03:02+00:00,yes,2025-05-03T18:11:44+00:00,yes,Other,url_keyword,ing
9085944,https://docs.google.com/drawings/d/10rqW9sOf9w0gPn_Rq1LCB8cq-KUgAGu3lBF2mIIrhto/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085944,2025-05-03T18:02:47+00:00,yes,2025-05-03T18:11:44+00:00,yes,Other,url_keyword,ing
9085943,https://docs.google.com/drawings/d/1wU6SWsCECaHSzkvShjDUjUVONYGeLWUCALRLDgkGut8/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085943,2025-05-03T18:02:31+00:00,yes,2025-05-03T18:11:44+00:00,yes,Other,url_keyword,ing
9085942,https://docs.google.com/drawings/d/1Uuf2jpbKC0Hv1o17KoK-XeulkMc-iOGA39fNqcUbLyM/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085942,2025-05-03T18:02:14+00:00,yes,2025-05-03T18:11:44+00:00,yes,Other,url_keyword,ing
9085941,https://docs.google.com/drawings/d/1tOWrwFamd-I7SYE6VZ3L56Qik5S178hXxZeTexgNihA/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085941,2025-05-03T18:01:57+00:00,yes,2025-05-03T18:11:44+00:00,yes,Other,url_keyword,ing
9085940,https://docs.google.com/drawings/d/1Py5zjKTVl6S4HHxU6_G6NMXiiRduB5FPOWck4t3CTXw/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085940,2025-05-03T18:01:38+00:00,yes,2025-05-03T18:02:59+00:00,yes,Other,url_keyword,ing
9085939,https://docs.google.com/drawings/d/1OtCaCAUmgYda_xb2r4FcuySzBpzpGwtUPl5nOYH6POE/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085939,2025-05-03T18:01:23+00:00,yes,2025-05-03T18:02:59+00:00,yes,Other,url_keyword,ing
9085938,https://docs.google.com/drawings/d/1mhjJHXA_69uh993SRr5QvxWSN1yYnDNolBbiror8T0c/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085938,2025-05-03T18:01:10+00:00,yes,2025-05-03T18:02:59+00:00,yes,Other,url_keyword,ing
9085936,https://docs.google.com/drawings/d/1LHc1X8_st2sj4o5OB4BuNvthQiKCMz05878eSIMhxJI/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085936,2025-05-03T18:00:55+00:00,yes,2025-05-03T18:02:59+00:00,yes,Other,url_keyword,ing
9085935,https://docs.google.com/drawings/d/1KVQH2Y6c3sU-QskvdzD13DhFCR9lcWr3Op-ly6ACNXE/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085935,2025-05-03T18:00:41+00:00,yes,2025-05-03T18:02:59+00:00,yes,Other,url_keyword,ing
9085934,https://docs.google.com/drawings/d/1IdRF8IRyrzzynLP0AT-uaEZXMMdBTiwvFHc9UAAEkmU/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085934,2025-05-03T18:00:27+00:00,yes,2025-05-03T18:02:59+00:00,yes,Other,url_keyword,ing
9085912,https://docs.google.com/drawings/d/1ZJerODnGdeOVlfpfOV6CR4g3fkNQ2ukFS6QE7vtC1Aw/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085912,2025-05-03T17:55:30+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,url_keyword,ing
9085911,https://docs.google.com/drawings/d/1XYyrkVUZ-MNqfqXiHTaRttL9cPyTkZO2kMynrX9HSxc/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085911,2025-05-03T17:55:16+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,url_keyword,ing
9085910,https://docs.google.com/drawings/d/1L-L63B-3euGjAmK-R16-r2hBzDsbfceq0WrlqmtZdAY/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085910,2025-05-03T17:55:03+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,url_keyword,ing
9085909,https://docs.google.com/drawings/d/1fInzrXULWpRiwzoN4dYAQR411zIxJRc4mtOcGjBWJRk/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085909,2025-05-03T17:54:47+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,url_keyword,ing
9085908,https://docs.google.com/drawings/d/11Hl7vZtSAXhBi-z9Z1_r86IvQT2AsZuX87H3Y1m1als/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085908,2025-05-03T17:54:33+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,url_keyword,ing
9085898,https://docs.google.com/drawings/d/1TzBQ1NtH5wXm3TXNwjM0adr0w5703UkmGySYPnPBNeA/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085898,2025-05-03T17:51:21+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,url_keyword,ing
9085897,https://docs.google.com/drawings/d/1Qi7ik1RGvOkNAYHChecppv14wpOuYTJ40X0Pqzdm8zI/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085897,2025-05-03T17:51:07+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,url_keyword,ing
9085896,https://docs.google.com/drawings/d/1m86q87Vp8bA6_YBkue1O0TbIGcN5LkylKYgZAkHWSHI/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085896,2025-05-03T17:50:54+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,url_keyword,ing
9085895,https://docs.google.com/drawings/d/1m6GVEqaAF6qPXGaeodQsN7ySDRWCPHwOcUsl5HHtmcE/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085895,2025-05-03T17:50:41+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,url_keyword,ing
9085894,https://docs.google.com/drawings/d/1kJUO4o5XHCN1aVRTQZ_pRyPXlJSl9uFTz-DvYua6FHA/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085894,2025-05-03T17:50:29+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,url_keyword,ing
9085893,https://docs.google.com/drawings/d/1HIOc1L2K5NuOUSJXSRrRqu34KFS6EPm6jMNamggpTnA/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085893,2025-05-03T17:50:16+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,url_keyword,ing
9084120,https://docs.google.com/drawings/d/1ebroEaQH8R7xwKd-b8EXzNzT2LAjhAGt1pmRhelBrk0/preview,http://www.phishtank.com/phish_detail.php?phish_id=9084120,2025-05-02T13:04:53+00:00,yes,2025-05-02T13:11:50+00:00,yes,Internal Revenue Service,url_keyword,ing
9082898,https://bell-bara.com/bell-wp/admin1.php,http://www.phishtank.com/phish_detail.php?phish_id=9082898,2025-04-30T23:55:43+00:00,yes,2025-05-01T00:03:48+00:00,yes,JPMorgan Chase and Co.,target_exact,jpmorgan chase and co.
9082412,https://veltrixbank.com,http://www.phishtank.com/phish_detail.php?phish_id=9082412,2025-04-30T20:39:19+00:00,yes,2025-04-30T20:51:34+00:00,yes,Other,url_keyword,bank
9073070,https://bankbac.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9073070,2025-04-24T18:48:19+00:00,yes,2025-04-24T19:22:09+00:00,yes,Other,url_keyword,bank
9073066,https://billingccways.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9073066,2025-04-24T18:47:04+00:00,yes,2025-04-24T19:22:09+00:00,yes,Other,url_keyword,ing
9073053,https://correoupdating.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9073053,2025-04-24T18:43:04+00:00,yes,2025-04-24T19:03:01+00:00,yes,Other,url_keyword,ing
9072285,https://btbecomingeesupportdesk.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9072285,2025-04-23T21:34:49+00:00,yes,2025-04-23T22:12:18+00:00,yes,Other,url_keyword,ing
9072167,https://telkomsanetnetworkingdh.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9072167,2025-04-23T20:53:06+00:00,yes,2025-04-23T21:02:58+00:00,yes,Other,url_keyword,ing
9068946,https://tesilingbigu.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9068946,2025-04-21T18:36:44+00:00,yes,2025-04-21T20:52:24+00:00,yes,Other,url_keyword,ing
9068909,https://themessagingcompan.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9068909,2025-04-21T18:21:58+00:00,yes,2025-04-21T20:22:20+00:00,yes,Other,url_keyword,ing
9068782,https://www.bing.com/ck/a?!&&p=34ef54f30f747fb929cacba7d50d1281c27636f049bc63a542c3a8dc21468032JmltdHM9MTc0NTE5MzYwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9hbnQuY29tLnZuL3RhaS14dW9uZy8&ntb=1,http://www.phishtank.com/phish_detail.php?phish_id=9068782,2025-04-21T15:05:49+00:00,yes,2025-04-22T20:32:22+00:00,yes,Internal Revenue Service,url_keyword,ing
9067796,https://norwaybnkinglogln.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9067796,2025-04-19T20:13:43+00:00,yes,2025-04-19T20:21:48+00:00,yes,Other,url_keyword,ing
9067795,https://secure33n0rwaysavings.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9067795,2025-04-19T20:13:21+00:00,yes,2025-04-19T20:21:48+00:00,yes,Other,url_keyword,ing
9067190,https://intra-frostbank-web-staging.azurewebsites.net/FrostBank/login?returnurl=%2f,http://www.phishtank.com/phish_detail.php?phish_id=9067190,2025-04-18T17:30:40+00:00,yes,2025-04-18T17:42:06+00:00,yes,Other,url_keyword,bank
9067189,http://intra-frostbank-web-staging.azurewebsites.net,http://www.phishtank.com/phish_detail.php?phish_id=9067189,2025-04-18T17:30:38+00:00,yes,2025-04-18T17:42:06+00:00,yes,Other,url_keyword,bank
9067187,https://fbarfiling.com/,http://www.phishtank.com/phish_detail.php?phish_id=9067187,2025-04-18T17:14:46+00:00,yes,2025-04-19T19:21:58+00:00,yes,Internal Revenue Service,url_keyword,ing
9063592,https://syqozgaming.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9063592,2025-04-16T05:02:57+00:00,yes,2025-04-16T15:41:59+00:00,yes,Other,url_keyword,ing
9063314,https://drive.google.com/file/d/1UUoltqWAjCxhi940mH65TVepNpL5RS6i/view?usp=sharing,http://www.phishtank.com/phish_detail.php?phish_id=9063314,2025-04-15T19:06:29+00:00,yes,2025-09-12T18:31:55+00:00,yes,Internal Revenue Service,url_keyword,ing
9062601,https://www.bing.com/ck/a?!&&p=2bd183db4b2cad1562227d3d9c794cee7503ec919e86823380ffa52886286fecJmltdHM9MTc0NDU4ODgwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cDovL3RodWFucGh1b2Mudm4vY29udGFjdC5odG1s&ntb=1,http://www.phishtank.com/phish_detail.php?phish_id=9062601,2025-04-14T19:46:22+00:00,yes,2025-04-20T04:11:46+00:00,yes,Internal Revenue Service,url_keyword,ing
9060714,https://share.hsforms.com/2JY4TgxetTsWk20mOQf8QHwthw9g,http://www.phishtank.com/phish_detail.php?phish_id=9060714,2025-04-14T08:46:11+00:00,yes,2025-04-14T11:52:07+00:00,yes,Bank of America Corporation,target_exact,bank of america corporation
9059858,https://uwclubingrules.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9059858,2025-04-14T02:38:27+00:00,yes,2025-04-14T02:51:44+00:00,yes,Other,url_keyword,ing
9056839,https://connectingtellkkoommnotifications.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9056839,2025-04-11T03:48:54+00:00,yes,2025-04-11T04:03:03+00:00,yes,Other,url_keyword,ing
9052916,https://mail.notifyvisitors.com/tracker/email_tracker/handler/click/52273/13866?cd=aktPMUFtRXRLeXhOT3pUYzZJeEw1Y2ptMzBDSDJkYm1IWEdmNk5GVEFvVlRyN1FMVjdQUFEyWmpkUURtQndBMnJ2Nk1iOWtYSEJQY0UzY1NodklLd05WQ2RtaG9SSHJrL0FGZk40Y0FNdlNwczAxdFp6WXI5b3h4WVZPOW12Rko0UDhwS1dPb3A0T3pCTXdxU210Y3dvWDIwaTFZZ2ZBeEUxRDFYQnVINmR2blI0TExHM2wrcEtIYTJqL3lWWXBKOVhQTHo3ZHVlLzZxTGdvZXhPc1owVU9kU3FjTkNLT2hMdDJrNHN4MWc2YjFyUnlSaTJSbExuRWxXTmVpeUhGZ3ZkRHFyOHQyMlNMWDZsTEExYkMzSW5heFRkZWt2amtXS21QK2ZENEVHSU9MckczL2lRa3FCTExwNTh3ckpUdW1JNHd1VGZteVJBNFVEUXVEaXJ1cEhhdFNaeDhMeEk1R2JQa0xUS0x5VW96OTZwdUdhTGQ2ZmpHMEp3ZXpkdGxHSEVRWmF2Qnk5Nkhvd3lPbC9yWTJjdnlmZUNtY1hKa3F6NVNYSlB5amExZGh1S1R5NUpGdXcwbHQxK2ZWc3cvaUZLVTR5TlZYRlFOV3FtZkIrTDQ1bUpUdGFBaUduMVVzOEdrbmJnOUVvSUVkKzN5UHpxQlVwa29aNkZCQ2dpTEY%3D#C?email=brian@apexpps.com,http://www.phishtank.com/phish_detail.php?phish_id=9052916,2025-04-08T18:04:14+00:00,yes,2025-04-08T19:12:30+00:00,yes,Internal Revenue Service,url_keyword,amex
9052835,https://l.wl.co/l?u=https%3A%2F%2Fredirecting.141-195-116-45.cprapid.com%2F?trackingid=DmXHG70b&amp;signature=newsletter,http://www.phishtank.com/phish_detail.php?phish_id=9052835,2025-04-08T16:04:55+00:00,yes,2025-04-08T16:32:37+00:00,yes,Other,url_keyword,ing
9050300,https://www.nojesresorsundsvall.se/wp-content/upgrade/resorsund/,http://www.phishtank.com/phish_detail.php?phish_id=9050300,2025-04-07T07:04:57+00:00,yes,2025-04-07T07:12:34+00:00,yes,Development Bank of Singapore,target_exact,development bank of singapore
9049959,https://wallet-magiceden-io.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=9049959,2025-04-06T21:24:30+00:00,yes,2025-04-06T21:32:09+00:00,yes,Other,url_keyword,wallet
9049460,https://sofiambitionss.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=9049460,2025-04-05T21:21:16+00:00,yes,2025-04-05T21:32:33+00:00,yes,Other,url_keyword,sofi
9048613,https://2w8q7s1t.forms.app/bienvenue-chez-revolut,http://www.phishtank.com/phish_detail.php?phish_id=9048613,2025-04-05T04:14:46+00:00,yes,2025-04-05T04:42:00+00:00,yes,Other,url_keyword,revolut
9048581,https://docs.google.com/drawings/d/1yKHYkUdmpSY9wiAcWubAGBRozW5aEJlMhZQxwWal-jw/edit,http://www.phishtank.com/phish_detail.php?phish_id=9048581,2025-04-05T03:49:51+00:00,yes,2025-04-05T04:21:56+00:00,yes,Other,url_keyword,ing
9048549,https://lookerstudio.google.com/reporting/498c2a78-4d00-4453-b6d2-2d533c06d733/page/p_4gb3na7ypd?s=sXO9m14xiEM,http://www.phishtank.com/phish_detail.php?phish_id=9048549,2025-04-05T03:43:43+00:00,yes,2025-04-05T04:12:04+00:00,yes,Other,url_keyword,ing
9046925,https://freemeingmx.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9046925,2025-04-03T20:28:42+00:00,yes,2025-04-03T21:42:21+00:00,yes,Other,url_keyword,ing
9046910,https://gmxdenetdienst.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9046910,2025-04-03T20:24:39+00:00,yes,2025-04-03T21:31:59+00:00,yes,HSBC Group,target_exact,hsbc group
9045961,https://globalforwardingleadscount.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9045961,2025-04-02T20:53:05+00:00,yes,2025-04-02T21:11:43+00:00,yes,Other,url_keyword,ing
9044794,https://docs.google.com/drawings/d/1kYAs4ndccsvTJxueTJGoLjy7kQJqYHbEnPQAD6iQMVU/edit,http://www.phishtank.com/phish_detail.php?phish_id=9044794,2025-04-02T00:21:42+00:00,yes,2025-04-05T03:51:53+00:00,yes,Other,url_keyword,ing
9039450,http://tonkeeper-wallet.vercel.app,http://www.phishtank.com/phish_detail.php?phish_id=9039450,2025-03-31T03:53:09+00:00,yes,2025-03-31T04:03:03+00:00,yes,Other,url_keyword,wallet
9039451,https://tonkeeper-wallet.vercel.app/,http://www.phishtank.com/phish_detail.php?phish_id=9039451,2025-03-31T03:53:09+00:00,yes,2025-03-31T04:03:03+00:00,yes,Other,url_keyword,wallet
9039329,https://springsreviews.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9039329,2025-03-30T19:37:05+00:00,yes,2025-03-30T19:42:05+00:00,yes,Other,url_keyword,ing
9039193,https://zoominglife.com/tunnel/email-template.html,http://www.phishtank.com/phish_detail.php?phish_id=9039193,2025-03-30T16:41:19+00:00,yes,2025-03-30T16:52:16+00:00,yes,Other,url_keyword,ing
9039155,https://docs.google.com/drawings/d/1vFBeE-p4QuTsg8gYfrCGMSdkT0_CkYo2qW-IL0TgKC4/edit,http://www.phishtank.com/phish_detail.php?phish_id=9039155,2025-03-30T16:20:09+00:00,yes,2025-03-30T16:32:22+00:00,yes,Other,url_keyword,ing
9030376,https://aweruimerdasinre.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9030376,2025-03-26T01:13:06+00:00,yes,2025-03-26T01:32:57+00:00,yes,Bank of America Corporation,target_exact,bank of america corporation
9030343,https://cld-arcor-de-de-eingabe-drftfkombi-angebote.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9030343,2025-03-26T01:05:35+00:00,yes,2025-03-26T01:32:58+00:00,yes,Other,url_keyword,ing
9030321,https://demeingmx.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9030321,2025-03-26T00:59:11+00:00,yes,2025-03-26T01:22:38+00:00,yes,Other,url_keyword,ing
9030274,https://fremonsolvebnkinglogln.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9030274,2025-03-26T00:49:40+00:00,yes,2025-03-26T01:12:50+00:00,yes,Other,url_keyword,ing
9029491,http://bancodeoccidente.blogspot.lt,http://www.phishtank.com/phish_detail.php?phish_id=9029491,2025-03-25T16:17:08+00:00,yes,2025-08-19T17:32:49+00:00,yes,Other,url_keyword,banco
9027912,https://l.wl.co/l?u=https://vk.com/away.php?to=https%3A%2F%2Falccoaching.org%2Fa&amp;utf=1,http://www.phishtank.com/phish_detail.php?phish_id=9027912,2025-03-23T12:03:34+00:00,yes,2025-04-05T18:42:17+00:00,yes,Other,url_keyword,ing
9026365,https://l.wl.co/l?u=https%3A%2F%2Fredirect.141-195-116-45.cprapid.com%2F?trackingid=Ws5U3LDQ&amp;signature=newsletter,http://www.phishtank.com/phish_detail.php?phish_id=9026365,2025-03-20T15:27:17+00:00,yes,2025-03-20T15:32:47+00:00,yes,Other,url_keyword,ing
9025200,https://usario04lapting-authmartin.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=9025200,2025-03-19T10:19:19+00:00,yes,2025-03-19T10:22:29+00:00,yes,Other,url_keyword,ing
9024064,https://janusods1.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9024064,2025-03-18T12:39:02+00:00,yes,2025-03-18T12:42:33+00:00,yes,Bank of America Corporation,target_exact,bank of america corporation
9023563,https://www.bing.com/ck/a?!&&p=6bdf5c4598bd2e3ce1394f72c95bd6289f6cd08496ad066931c4f2265bf440a6JmltdHM9MTc0MTkxMDQwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9jaGFyaXRhYmxlLWFjdC5vcmcvODY2ODkxNDQ2MzguaHRt&ntb=1,http://www.phishtank.com/phish_detail.php?phish_id=9023563,2025-03-17T17:29:09+00:00,yes,2025-03-17T17:42:22+00:00,yes,Internal Revenue Service,url_keyword,ing
