group,indicator,ioc_type,first_seen,last_seen,source,description,raw_record,ttps
AiLock,3c7c91cd4dc336db8082e07ab7549556f05d80acbc778afc2dade67c02002f69,sha256,,,ransomware.live,,"{""group"": ""AiLock"", ""indicator"": ""3c7c91cd4dc336db8082e07ab7549556f05d80acbc778afc2dade67c02002f69"", ""ioc_type"": ""sha256""}",
AiLock,2a728d98ae8280efeaa674783181f3fa,md5,,,ransomware.live,,"{""group"": ""AiLock"", ""indicator"": ""2a728d98ae8280efeaa674783181f3fa"", ""ioc_type"": ""md5""}",
akira,7a99bd570caf0d33464ecfd64d4da58d,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""7a99bd570caf0d33464ecfd64d4da58d"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,433deedf1091c8ea24e0ebaabfb240ff,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""433deedf1091c8ea24e0ebaabfb240ff"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,a99266340fb6880f8e0a8744b23a8b03,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""a99266340fb6880f8e0a8744b23a8b03"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,32948677d3fa60b7b755a20c4412658b,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""32948677d3fa60b7b755a20c4412658b"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,4de019c8bde754dc0cb3d50b485816d8,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""4de019c8bde754dc0cb3d50b485816d8"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,c66e5310eeacd24a96735eafa02ca7eb,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""c66e5310eeacd24a96735eafa02ca7eb"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,5700eef6f154fdae3a22985674b41168,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""5700eef6f154fdae3a22985674b41168"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,5d4fb327482a0d6c46d28428fccd0a82,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""5d4fb327482a0d6c46d28428fccd0a82"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,0fe4937a7dfa8f212f21f65a496d7713,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""0fe4937a7dfa8f212f21f65a496d7713"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,2052591870714efa3df51a186bf57d75,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""2052591870714efa3df51a186bf57d75"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,1965b4ea67c442855e6aebb5a6c67933,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""1965b4ea67c442855e6aebb5a6c67933"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,6bf95bc0fe536e68e34033a66f620857,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""6bf95bc0fe536e68e34033a66f620857"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,0a0bf18c2cb53435d9df2311761fb7b1,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""0a0bf18c2cb53435d9df2311761fb7b1"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,0248bf2afb70642288646760bb25a38d,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""0248bf2afb70642288646760bb25a38d"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,64e4753cab78dcba6072a7c0ba9eeb89,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""64e4753cab78dcba6072a7c0ba9eeb89"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,43b0adfed2c14c240931d8e0a3986d9e,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""43b0adfed2c14c240931d8e0a3986d9e"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,205589629ead5d3c1d9e914b49c08589,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""205589629ead5d3c1d9e914b49c08589"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,d37594e06b180d71d1612e6fd61e02a2,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""d37594e06b180d71d1612e6fd61e02a2"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,df0dcae2fbd51e2319f9ea46517f4398,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""df0dcae2fbd51e2319f9ea46517f4398"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,ea084a42dc0796e98677235de2eb2020,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""ea084a42dc0796e98677235de2eb2020"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,8dc613df28d63907d1b686a8b0c480bf,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""8dc613df28d63907d1b686a8b0c480bf"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,ba365cabaca2381b0955ed1f2af9b609,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""ba365cabaca2381b0955ed1f2af9b609"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,74f27fb712ad76c9b39398c93e5d94a8,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""74f27fb712ad76c9b39398c93e5d94a8"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,834d44a077ef00f7b27c64998d8553a9,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""834d44a077ef00f7b27c64998d8553a9"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,a48060248c624cb8edce7415dcf142b1,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""a48060248c624cb8edce7415dcf142b1"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,1ae94a7f35590456e535130a6febe2b7,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""1ae94a7f35590456e535130a6febe2b7"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,d68c82bfa227f4f8e10f640d1c5b341e,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""d68c82bfa227f4f8e10f640d1c5b341e"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,b5873a60af597ce01867fede65c2846f,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""b5873a60af597ce01867fede65c2846f"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,2fe02e961381dd0e8304625bcacbe24a,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""2fe02e961381dd0e8304625bcacbe24a"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,834f137f9039041bccb4b414154a596c,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""834f137f9039041bccb4b414154a596c"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,6b03b31c8cbd4a0a5829b63d16936ed3,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""6b03b31c8cbd4a0a5829b63d16936ed3"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,90280056c5ad293736030e4747d80c01,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""90280056c5ad293736030e4747d80c01"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,39fcc76a932f13e59fe129dfa773ee14,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""39fcc76a932f13e59fe129dfa773ee14"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,1a4a4eb6dfc583c02c70bf83fc0e3cd1,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""1a4a4eb6dfc583c02c70bf83fc0e3cd1"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,ec0a65af65cc430ed6feb769f92edb6f,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""ec0a65af65cc430ed6feb769f92edb6f"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,892c3dd7315ccbad1967c7d99f1de756,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""892c3dd7315ccbad1967c7d99f1de756"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,8827ac9f2fd46f34170be51f1fe47baf,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""8827ac9f2fd46f34170be51f1fe47baf"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,aaf295f600b8d6b211880e458dac8350,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""aaf295f600b8d6b211880e458dac8350"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,9a5ff344263aa79121b60730ebbc201d,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""9a5ff344263aa79121b60730ebbc201d"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,604ea52ac70d5189504788be828d1589,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""604ea52ac70d5189504788be828d1589"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,2918b9ddaf12a57f6710c07515b27a8b,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""2918b9ddaf12a57f6710c07515b27a8b"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,95f6de7442e040fb10547140a05ddd45,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""95f6de7442e040fb10547140a05ddd45"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,d50cac4d6287863144292c6e0bd01ad6,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""d50cac4d6287863144292c6e0bd01ad6"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,2ddb664a99000837bb9975fb8aa5796b,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""2ddb664a99000837bb9975fb8aa5796b"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,c0a5f20bf77fda622bc93df6caccc626,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""c0a5f20bf77fda622bc93df6caccc626"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,b99bdb8880e4ef03727885ea50a4a2fc,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""b99bdb8880e4ef03727885ea50a4a2fc"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,50fee1710bafba430433991f7965e35f,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""50fee1710bafba430433991f7965e35f"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,ab6a985dbef013596ac79ca5117ef77c,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""ab6a985dbef013596ac79ca5117ef77c"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,86453f01deb226e67a4f0f24449ca301,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""86453f01deb226e67a4f0f24449ca301"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,fc5be86c846e93b0a65dd18849205514,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""fc5be86c846e93b0a65dd18849205514"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,b71956ba98abacf4b4dcc5a0453baaa2,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""b71956ba98abacf4b4dcc5a0453baaa2"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,7486f1a88d6a3ae96fa08f882d452399,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""7486f1a88d6a3ae96fa08f882d452399"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,5eadd67bec799465fa27a17d6bf93e2d,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""5eadd67bec799465fa27a17d6bf93e2d"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,7bf5cbca413b327c655e2270645955d9,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""7bf5cbca413b327c655e2270645955d9"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,feb81a8d7e0f91d6f74b440cdd3c2f28,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""feb81a8d7e0f91d6f74b440cdd3c2f28"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,436c014614477e79696e838d6b605f4e,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""436c014614477e79696e838d6b605f4e"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,f59d26d27cbab79fe84ef2e7e3b718f9,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""f59d26d27cbab79fe84ef2e7e3b718f9"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,e58ed2788bada8d807ebb29e18d86f86,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""e58ed2788bada8d807ebb29e18d86f86"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,b163803130f466db74f68a19f9cee11e,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""b163803130f466db74f68a19f9cee11e"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,56f673b1d3d65dce3ef3c8754098df04,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""56f673b1d3d65dce3ef3c8754098df04"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,4b807353dfbeadaddb392627e27470f9,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""4b807353dfbeadaddb392627e27470f9"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,e8139b0bc60a930586cf3af6fa5ea573,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""e8139b0bc60a930586cf3af6fa5ea573"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,a1f4931992bf05e9bff4b173c15cab15,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""a1f4931992bf05e9bff4b173c15cab15"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,08bd63480cd313d2e219448ac28f72cd,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""08bd63480cd313d2e219448ac28f72cd"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
