phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,banking_match_source,banking_match_term,domain,path,query,url_text,url_length,domain_length,num_dots,num_hyphens,num_digits,path_depth,query_string_length,uses_https,suspicious_keyword_count,finance_keyword_count,brand_keyword_count,tld,subdomain_count,contains_banking_keyword,is_suspicious_tld,kw_abn,kw_absa,kw_account,kw_amex,kw_auth,kw_authenticate,kw_banco,kw_bank,kw_banking,kw_barclays,kw_bbva,kw_billing,kw_binance,kw_bradesco,kw_capitalone,kw_card,kw_cashapp,kw_chase,kw_citi,kw_citibank,kw_client,kw_coinbase,kw_confirm,kw_credential,kw_credit,kw_customer,kw_debit,kw_finance,kw_financial,kw_hsbc,kw_ing,kw_jpmorgan,kw_login,kw_logon,kw_mastercard,kw_natwest,kw_password,kw_payment,kw_paypal,kw_portal,kw_recover,kw_santander,kw_scotiabank,kw_secure,kw_security,kw_signin,kw_support,kw_unicredit,kw_update,kw_validate,kw_verification,kw_verify,kw_visa,kw_wallet,kw_wellsfargo,url_pattern_cluster
9312717,https://sophie.planning-suivi.com/as.php,http://www.phishtank.com/phish_detail.php?phish_id=9312717,2026-01-15T10:17:17+00:00,yes,2026-01-15T10:21:51+00:00,yes,Other,url_keyword,ing,sophie.planning-suivi.com,/as.php,,sophie planning suivi com as php,40,25,3,1,0,1,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9312716,https://adan.planning-suivi.com/,http://www.phishtank.com/phish_detail.php?phish_id=9312716,2026-01-15T10:17:02+00:00,yes,2026-01-15T10:21:51+00:00,yes,Other,url_keyword,ing,adan.planning-suivi.com,/,,adan planning suivi com,32,23,2,1,0,0,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9312714,https://eve.planning-suivi.com/,http://www.phishtank.com/phish_detail.php?phish_id=9312714,2026-01-15T10:16:41+00:00,yes,2026-01-15T10:21:51+00:00,yes,Other,url_keyword,ing,eve.planning-suivi.com,/,,eve planning suivi com,31,22,2,1,0,0,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9312711,https://marc.planning-suivi.com/,http://www.phishtank.com/phish_detail.php?phish_id=9312711,2026-01-15T10:16:17+00:00,yes,2026-01-15T10:21:51+00:00,yes,Other,url_keyword,ing,marc.planning-suivi.com,/,,marc planning suivi com,32,23,2,1,0,0,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9312709,https://marcel.planning-suivi.com/,http://www.phishtank.com/phish_detail.php?phish_id=9312709,2026-01-15T10:15:56+00:00,yes,2026-01-15T10:21:51+00:00,yes,Other,url_keyword,ing,marcel.planning-suivi.com,/,,marcel planning suivi com,34,25,2,1,0,0,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9312583,http://i-businessbanking.com-5.es,http://www.phishtank.com/phish_detail.php?phish_id=9312583,2026-01-15T01:30:58+00:00,yes,2026-01-15T01:41:54+00:00,yes,Other,url_keyword,bank,i-businessbanking.com-5.es,,,i businessbanking com 5 es,33,26,2,2,1,0,0,0,1,2,1,es,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9312552,http://5862873.swh.strato-hosting.eu/panta_slit-sichu.html,http://www.phishtank.com/phish_detail.php?phish_id=9312552,2026-01-15T00:46:05+00:00,yes,2026-01-15T01:03:00+00:00,yes,Other,url_keyword,ing,5862873.swh.strato-hosting.eu,/panta_slit-sichu.html,,5862873 swh strato hosting eu panta slit sichu html,58,29,4,2,7,1,0,0,0,0,1,eu,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9312540,https://app-hsbc.priiphub.com/search,http://www.phishtank.com/phish_detail.php?phish_id=9312540,2026-01-15T00:44:25+00:00,yes,2026-01-15T01:03:00+00:00,yes,Other,url_keyword,hsbc,app-hsbc.priiphub.com,/search,,app hsbc priiphub com search,36,21,2,1,0,1,0,1,0,1,1,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9312467,https://docs.google.com/drawings/d/1mS9kdvOYl2Hd_jw4sbMIItdGqFrxMFDb_ibiDKwXkzI/edit,http://www.phishtank.com/phish_detail.php?phish_id=9312467,2026-01-15T00:37:10+00:00,yes,2026-01-15T00:52:09+00:00,yes,Other,url_keyword,ing,docs.google.com,/drawings/d/1mS9kdvOYl2Hd_jw4sbMIItdGqFrxMFDb_ibiDKwXkzI/edit,,docs google com drawings d 1ms9kdvoyl2hd jw4sbmiitdgqfrxmfdb ibidkwxkzi edit,84,15,2,0,4,4,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312411,https://docs.google.com/drawings/d/1CCqv_Om31f_9XCwGPWStpyoF6c1y0s0iqf-wKdy4sd8/edit,http://www.phishtank.com/phish_detail.php?phish_id=9312411,2026-01-15T00:32:22+00:00,yes,2026-01-15T00:42:01+00:00,yes,Other,url_keyword,ing,docs.google.com,/drawings/d/1CCqv_Om31f_9XCwGPWStpyoF6c1y0s0iqf-wKdy4sd8/edit,,docs google com drawings d 1ccqv om31f 9xcwgpwstpyof6c1y0s0iqf wkdy4sd8 edit,84,15,2,1,10,4,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312404,https://docs.google.com/drawings/d/1XrCS9hWllDHZxT1Au3022JKUukQqxIrukdD0pfcW7rY/edit,http://www.phishtank.com/phish_detail.php?phish_id=9312404,2026-01-15T00:31:41+00:00,yes,2026-01-15T00:42:01+00:00,yes,Other,url_keyword,ing,docs.google.com,/drawings/d/1XrCS9hWllDHZxT1Au3022JKUukQqxIrukdD0pfcW7rY/edit,,docs google com drawings d 1xrcs9hwlldhzxt1au3022jkuukqqxirukdd0pfcw7ry edit,84,15,2,0,9,4,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312278,https://credit211199.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=9312278,2026-01-14T21:01:05+00:00,yes,2026-01-14T21:12:07+00:00,yes,Other,url_keyword,credit,credit211199.webcindario.com,/,,credit211199 webcindario com,37,28,2,0,6,0,0,1,0,1,0,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9312275,https://credit2026pichin.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=9312275,2026-01-14T20:59:53+00:00,yes,2026-01-14T21:12:07+00:00,yes,Other,url_keyword,credit,credit2026pichin.webcindario.com,/,,credit2026pichin webcindario com,41,32,2,0,4,0,0,1,0,1,0,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9312009,http://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vcXJjb2RldmVsb3Blci5jb20vY29kZS8tem5MeWpSRXNfQVE5SGVRIiwiZW1haWxJZCI6IjliMDIzNDc2LWM4NGMtNGY1NS04NDdhLTIwOThkZDE1ZGY3NyIsImlhdCI6MTc2NzgxODEyNn0.P8NRp56FuPIRosRyX1iQoUA8plmkspFjfvgCHbXr3Ag&r=euc1,http://www.phishtank.com/phish_detail.php?phish_id=9312009,2026-01-14T16:30:23+00:00,yes,2026-01-14T19:51:48+00:00,yes,Other,url_keyword,ing,trackingservice.monday.com,/tracker/link,token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vcXJjb2RldmVsb3Blci5jb20vY29kZS8tem5MeWpSRXNfQVE5SGVRIiwiZW1haWxJZCI6IjliMDIzNDc2LWM4NGMtNGY1NS04NDdhLTIwOThkZDE1ZGY3NyIsImlhdCI6MTc2NzgxODEyNn0.P8NRp56FuPIRosRyX1iQoUA8plmkspFjfvgCHbXr3Ag&r=euc1,trackingservice monday com tracker link token eyjhbgcioijiuzi1niisinr5cci6ikpxvcj9 eyjvcmlnaw5hbfvybci6imh0dhbzoi8vcxjjb2rldmvsb3blci5jb20vy29kzs8tem5mewpsrxnfqve5sgvriiwizw1hawxjzci6ijlimdizndc2lwm4ngmtngy1ns04nddhltiwothkzde1zgy3nyisimlhdci6mtc2nzgxodeynn0 p8nrp56fupirosryx1iqoua8plmkspfjfvgchbxr3ag r euc1 token eyjhbgcioijiuzi1niisinr5cci6ikpxvcj9 eyjvcmlnaw5hbfvybci6imh0dhbzoi8vcxjjb2rldmvsb3blci5jb20vy29kzs8tem5mewpsrxnfqve5sgvriiwizw1hawxjzci6ijlimdizndc2lwm4ngmtngy1ns04nddhltiwothkzde1zgy3nyisimlhdci6mtc2nzgxodeynn0 p8nrp56fupirosryx1iqoua8plmkspfjfvgchbxr3ag r euc1,316,26,4,0,37,2,269,0,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9311720,https://monitoring.ptkgi.com/vendor/,http://www.phishtank.com/phish_detail.php?phish_id=9311720,2026-01-14T11:58:05+00:00,yes,2026-01-14T12:02:47+00:00,yes,Other,url_keyword,ing,monitoring.ptkgi.com,/vendor/,,monitoring ptkgi com vendor,36,20,2,0,0,1,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9311488,https://webmaillthemessaggingsupport.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9311488,2026-01-14T03:33:38+00:00,yes,2026-01-14T03:42:00+00:00,yes,Other,url_keyword,ing,webmaillthemessaggingsupport.weebly.com,/,,webmaillthemessaggingsupport weebly com,48,39,2,0,0,0,0,1,1,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9311218,http://secure-rabby-wallet.dream.space,http://www.phishtank.com/phish_detail.php?phish_id=9311218,2026-01-13T18:34:56+00:00,yes,2026-01-13T18:41:53+00:00,yes,Other,url_keyword,wallet,secure-rabby-wallet.dream.space,,,secure rabby wallet dream space,38,31,2,2,0,0,0,0,2,1,0,space,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
9311220,https://secure-rabby-wallet.dream.space/,http://www.phishtank.com/phish_detail.php?phish_id=9311220,2026-01-13T18:34:56+00:00,yes,2026-01-13T18:41:53+00:00,yes,Other,url_keyword,wallet,secure-rabby-wallet.dream.space,/,,secure rabby wallet dream space,40,31,2,2,0,0,0,1,2,1,0,space,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
9311143,https://portalcreditos.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=9311143,2026-01-13T17:26:16+00:00,yes,2026-01-13T17:41:56+00:00,yes,Other,url_keyword,credit,portalcreditos.webcindario.com,/,,portalcreditos webcindario com,39,30,2,0,0,0,0,1,1,1,0,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9310552,https://expo.ipros.jp/event/14277?modal=modal-d1-a-2&utm_source=aidx_expo_2026_spring&utm_medium=gatheringmail&utm_campaign=20260106&utm_content=teaser_release_top_banner,http://www.phishtank.com/phish_detail.php?phish_id=9310552,2026-01-13T02:30:40+00:00,yes,2026-01-13T14:02:55+00:00,yes,Other,url_keyword,ing,expo.ipros.jp,/event/14277,modal=modal-d1-a-2&utm_source=aidx_expo_2026_spring&utm_medium=gatheringmail&utm_campaign=20260106&utm_content=teaser_release_top_banner,expo ipros jp event 14277 modal modal d1 a 2 utm source aidx expo 2026 spring utm medium gatheringmail utm campaign 20260106 utm content teaser release top banner modal modal d1 a 2 utm source aidx expo 2026 spring utm medium gatheringmail utm campaign 20260106 utm content teaser release top banner,170,13,2,3,19,2,136,1,0,0,1,jp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9310430,https://docs.google.com/drawings/d/1UIbDJ6Lx-G5_Rmrv2LSCAJTMwqDFfWyUttbRZ5wyPXM/edit,http://www.phishtank.com/phish_detail.php?phish_id=9310430,2026-01-12T22:03:23+00:00,yes,2026-01-12T22:21:55+00:00,yes,Other,url_keyword,ing,docs.google.com,/drawings/d/1UIbDJ6Lx-G5_Rmrv2LSCAJTMwqDFfWyUttbRZ5wyPXM/edit,,docs google com drawings d 1uibdj6lx g5 rmrv2lscajtmwqdffwyuttbrz5wypxm edit,84,15,2,1,5,4,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310365,https://docs.google.com/drawings/d/1Ate8D92wGLLulcPTGEMcYyJuE0CML8Z8pXGTVJjadtA/edit,http://www.phishtank.com/phish_detail.php?phish_id=9310365,2026-01-12T21:56:07+00:00,yes,2026-01-12T22:11:44+00:00,yes,Other,url_keyword,ing,docs.google.com,/drawings/d/1Ate8D92wGLLulcPTGEMcYyJuE0CML8Z8pXGTVJjadtA/edit,,docs google com drawings d 1ate8d92wgllulcptgemcyyjue0cml8z8pxgtvjjadta edit,84,15,2,0,7,4,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310214,https://drive.google.com/file/d/185DyTRu97AT4cnUr8-l6n9bAEqkFcQ1I/view?usp=sharing,http://www.phishtank.com/phish_detail.php?phish_id=9310214,2026-01-12T19:48:55+00:00,yes,2026-01-13T18:52:08+00:00,yes,Internal Revenue Service,url_keyword,ing,drive.google.com,/file/d/185DyTRu97AT4cnUr8-l6n9bAEqkFcQ1I/view,usp=sharing,drive google com file d 185dytru97at4cnur8 l6n9baeqkfcq1i view usp sharing usp sharing,82,16,2,1,10,4,11,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9309118,https://apu.jzt.temporary.site/cardiseg,http://www.phishtank.com/phish_detail.php?phish_id=9309118,2026-01-11T01:41:44+00:00,yes,2026-01-11T01:52:00+00:00,yes,Other,url_keyword,card,apu.jzt.temporary.site,/cardiseg,,apu jzt temporary site cardiseg,39,22,3,0,0,1,0,1,1,1,0,site,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9308850,https://docs.google.com/drawings/d/1YWsKO5_Ri-Ei9g8IK-bVri_ZHQ4XtBgpTD0znd58V20/edit,http://www.phishtank.com/phish_detail.php?phish_id=9308850,2026-01-10T15:10:18+00:00,yes,2026-01-10T15:31:31+00:00,yes,Other,url_keyword,ing,docs.google.com,/drawings/d/1YWsKO5_Ri-Ei9g8IK-bVri_ZHQ4XtBgpTD0znd58V20/edit,,docs google com drawings d 1ywsko5 ri ei9g8ik bvri zhq4xtbgptd0znd58v20 edit,84,15,2,2,10,4,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9308809,https://docs.google.com/drawings/d/1lfMd7UTYKQdCcfTOuiKaHKkD9jFjtxuWdhYFuKdJlBo/edit,http://www.phishtank.com/phish_detail.php?phish_id=9308809,2026-01-10T15:05:47+00:00,yes,2026-01-10T15:22:06+00:00,yes,Other,url_keyword,ing,docs.google.com,/drawings/d/1lfMd7UTYKQdCcfTOuiKaHKkD9jFjtxuWdhYFuKdJlBo/edit,,docs google com drawings d 1lfmd7utykqdccftouikahkkd9jfjtxuwdhyfukdjlbo edit,84,15,2,0,3,4,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9308776,https://docs.google.com/drawings/d/1FRBDt2ZgSW1RkY7pfu5CLYz1x09Xyux_Wx8vJfJ_YBU/edit,http://www.phishtank.com/phish_detail.php?phish_id=9308776,2026-01-10T14:59:56+00:00,yes,2026-01-10T15:22:07+00:00,yes,Other,url_keyword,ing,docs.google.com,/drawings/d/1FRBDt2ZgSW1RkY7pfu5CLYz1x09Xyux_Wx8vJfJ_YBU/edit,,docs google com drawings d 1frbdt2zgsw1rky7pfu5clyz1x09xyux wx8vjfj ybu edit,84,15,2,0,9,4,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9308345,https://lendingtreeusa.vercel.app/,http://www.phishtank.com/phish_detail.php?phish_id=9308345,2026-01-09T16:41:32+00:00,yes,2026-01-09T16:52:03+00:00,yes,Other,url_keyword,ing,lendingtreeusa.vercel.app,/,,lendingtreeusa vercel app,34,25,2,0,0,0,0,1,0,0,1,app,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9308344,http://lendingtreeusa.vercel.app,http://www.phishtank.com/phish_detail.php?phish_id=9308344,2026-01-09T16:41:31+00:00,yes,2026-01-09T16:52:03+00:00,yes,Other,url_keyword,ing,lendingtreeusa.vercel.app,,,lendingtreeusa vercel app,32,25,2,0,0,0,0,0,0,0,1,app,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9306978,https://talismanpolkadotwallet.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=9306978,2026-01-07T18:55:05+00:00,yes,2026-01-07T19:02:58+00:00,yes,Other,url_keyword,wallet,talismanpolkadotwallet.webflow.io,/,,talismanpolkadotwallet webflow io,42,33,2,0,0,0,0,1,1,1,0,io,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
9306175,https://aldakheelholding.com/apply,http://www.phishtank.com/phish_detail.php?phish_id=9306175,2026-01-06T21:57:32+00:00,yes,2026-01-08T20:02:47+00:00,yes,Internal Revenue Service,url_keyword,ing,aldakheelholding.com,/apply,,aldakheelholding com apply,34,20,1,0,0,1,0,1,0,0,1,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9305715,https://docs.google.com/drawings/d/1KS15J9HbRbgHVDCEdd6yHMbgFoUfXIYm6SrhQIPj4qk/edit,http://www.phishtank.com/phish_detail.php?phish_id=9305715,2026-01-06T15:00:51+00:00,yes,2026-01-06T15:12:12+00:00,yes,Other,url_keyword,ing,docs.google.com,/drawings/d/1KS15J9HbRbgHVDCEdd6yHMbgFoUfXIYm6SrhQIPj4qk/edit,,docs google com drawings d 1ks15j9hbrbghvdcedd6yhmbgfoufxiym6srhqipj4qk edit,84,15,2,0,7,4,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9305164,https://nav-portal-in-base.daftpage.com/,http://www.phishtank.com/phish_detail.php?phish_id=9305164,2026-01-06T01:26:22+00:00,yes,2026-01-06T01:32:16+00:00,yes,Coinbase,target_exact,coinbase,nav-portal-in-base.daftpage.com,/,,nav portal in base daftpage com,40,31,2,3,0,0,0,1,1,0,0,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9304137,https://shorturlza.com/rIuxeRUy,http://www.phishtank.com/phish_detail.php?phish_id=9304137,2026-01-04T17:33:36+00:00,yes,2026-01-13T23:41:52+00:00,yes,Standard Bank Ltd.,target_keyword,bank,shorturlza.com,/rIuxeRUy,,shorturlza com riuxeruy,31,14,1,0,0,1,0,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9303426,https://welcome-staking-home.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=9303426,2026-01-02T16:30:05+00:00,yes,2026-01-02T16:42:09+00:00,yes,Other,url_keyword,ing,welcome-staking-home.webflow.io,/,,welcome staking home webflow io,40,31,2,2,0,0,0,1,0,0,1,io,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9303367,https://signincoinbasecom.wixsite.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9303367,2026-01-02T15:43:09+00:00,yes,2026-01-02T15:52:00+00:00,yes,Other,url_keyword,coinbase,signincoinbasecom.wixsite.com,/en-us,,signincoinbasecom wixsite com en us,43,29,2,1,0,1,0,1,1,1,1,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
9303261,https://docs.google.com/drawings/d/1wyqBht9OrW2D_SCUCFfz_IJHMfHBfzGKV1BlnDLO4pI/edit,http://www.phishtank.com/phish_detail.php?phish_id=9303261,2026-01-02T15:27:39+00:00,yes,2026-01-02T15:32:18+00:00,yes,Other,url_keyword,ing,docs.google.com,/drawings/d/1wyqBht9OrW2D_SCUCFfz_IJHMfHBfzGKV1BlnDLO4pI/edit,,docs google com drawings d 1wyqbht9orw2d scucffz ijhmfhbfzgkv1blndlo4pi edit,84,15,2,0,5,4,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9303247,https://eni202519.github.io/stunning-happiness/,http://www.phishtank.com/phish_detail.php?phish_id=9303247,2026-01-02T15:26:36+00:00,yes,2026-01-02T15:32:18+00:00,yes,Other,url_keyword,ing,eni202519.github.io,/stunning-happiness/,,eni202519 github io stunning happiness,47,19,2,1,6,1,0,1,0,0,1,io,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9302571,https://pich8ncredito.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=9302571,2025-12-31T22:23:12+00:00,yes,2025-12-31T22:42:07+00:00,yes,Other,url_keyword,credit,pich8ncredito.webcindario.com,/,,pich8ncredito webcindario com,38,29,2,0,1,0,0,1,0,1,0,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
